Unnamed: 0,time_text,message,author,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
1198,27:09:00,Well light purple,username@yoyyyhaaS,,,,,,
1199,27:10:00,!chair,username@meyrtroyoo,,,,,,
1200,27:14:00,it's pizza,username@kD SaSarii,,,,,,
1201,27:15:00,!chair,username@meyrtroyoo,,,,,,
1202,27:15:00,And orange to,username@yoyyyhaaS,,,,,,
1203,27:16:00,/hide hat,username@CBbollBllB,,,,,,
1204,27:16:00,@jenell Thanks. I'll be home soon to help too,username@rsdsaa'ese,,,,,,
1205,27:21:00,bees did,username@areryaZrMe,,,,,,
1206,27:22:00,terroriser,username@Eo ih°~°it,,,,,,
1207,27:22:00,who else is it,username@CCCmnCnaoo,,,,,,
1208,27:23:00,T H E A N G E R P I S S,username@msadvdvaaa,,,,,,
1209,27:24:00,@Shed Blood bees knees,username@nBeaBsssra,,,,,,
1210,27:25:00,brodie why he kill him,username@FsEEo REsR,,,,,,
1211,27:26:00,/hidechat,username@CBbollBllB,,,,,,
1212,27:28:00,its pink (bees),username@aXiaXXaaGG,,,,,,
1213,27:28:00,:chillwcat::elbowcough:,username@sTTe T irt,,,,,,
1214,27:29:00,!chair,username@ndeenan ee,,,,,,
1215,27:29:00,I’m in need of a editor for my streams and videos,username@GXGTGRGRTY,,,,,,
1216,27:29:00,how are you tonight brian?,username@hzhae_ei01,,,,,,
1217,27:30:00,ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER!,username@hNtttggNoh,,,,,,
1218,27:30:00,light purple?,username@uammikniYa,,,,,,
1219,27:31:00,RIP,username@8uu8fWWuW8,,,,,,
1220,27:32:00,LOL,username@hnidihnjta,,,,,,
1221,27:32:00,lol,username@Slv6ltlllu,,,,,,
1222,27:35:00,brine....,username@cccccccccc,,,,,,
1223,27:35:00,NOGLA AND PINK!!!!!!,username@McePPet at,,,,,,
1224,27:35:00,hailing lord charirizer,username@neacnllcnn,,,,,,
1225,27:35:00,COME BACK,username@FsEEo REsR,,,,,,
1226,27:35:00,its always nogla,username@nonAooxxoo,,,,,,
1227,27:37:00,Im the impostor,username@noAaaihnom,,,,,,
1228,27:37:00,!chair,username@meyrtroyoo,,,,,,
1229,27:37:00,no idea,username@areryaZrMe,,,,,,
1230,27:38:00,lol,username@hMohhoMhhM,,,,,,
1231,27:38:00,he forgot his hands,username@dAinnnAuaA,,,,,,
1232,27:38:00,Nastyyy,username@BDmBrio Dm,,,,,,
1233,27:38:00,ewwwww,username@ ry dpi kn,,,,,,
1234,27:40:00,i think its blue,username@erbaebBrbo,,,,,,
1235,27:40:00,@Brian Beasley Thank you!!,username@lBloldl  o,,,,,,
1236,27:43:00,bees and?,username@CCCmnCnaoo,,,,,,
1237,27:44:00,meber 😅r you host,username@MoM8r1 MMh,,,,,,
1238,27:45:00,Novak,username@rdaeeRaede,,,,,,
1239,27:46:00,wash ur hands lol,username@mmsAadzAsd,,,,,,
1240,27:47:00,/hide chat,username@ieF Tp p i,,,,,,
1241,27:49:00,pink,username@aXiaXXaaGG,,,,,,
1242,27:50:00,HAIL LORD CHAIRORRISER,username@hnidihnjta,,,,,,
1243,27:51:00,corona,username@zipapLppia,,,,,,
1244,27:52:00,He has corona now,username@zz rSarSza,,,,1,,1
1245,27:52:00,CHAIR,username@SlAtlguueA,,,,,,
1246,27:53:00,Terroriser wash your hands. Tsk tsk tsk,username@JJeDe uJek,,,,,,
1247,27:54:00,LMAOO,username@oyTrc Pmr,,,,,,
1248,27:54:00,It’s nogla and pink,username@uMaañ oJbo,,,,,,
1249,27:54:00,😂,username@etertpppmA,,,,,,
1250,27:54:00,eww terroriser,username@dadiAeDddo,1,,,,,
1251,27:55:00,Nogia,username@rdaeeRaede,,,,,,
1252,27:57:00,!chair,username@meyrtroyoo,,,,,,
1253,27:58:00,This is like an episode of Neighbors,username@eaenemraNL,,,,,,
1254,27:58:00,Pink killed him,username@ox roVtVex,,,,,,
1255,27:58:00,Ewwwww,username@ ADnoionnA,,,,,,
1256,28:00:00,ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER!,username@hNtttggNoh,,,,,,
1257,28:01:00,did nogla do the glitch?,username@areryaZrMe,,,,,,
1258,28:03:00,piss hands,username@ ry dpi kn,,,,,,
1259,28:04:00,hail chairiser,username@Knee ekrKe,,,,,,
1260,28:04:00,your welcome ^.^,username@nBeaBsssra,,,,,,
1261,28:05:00,I join and Brian is afl,username@aesoMorMso,,,,,,
1262,28:06:00,i didn't wash my hands XDXDXDXDXDXD,username@uoNbNcasNb,,,,,,
1263,28:06:00,NOGLA AND PINK!!!!!!!!!!!!,username@McePPet at,,,,,,
1264,28:08:00,that's was gross,username@msadvdvaaa,,,,,,
1265,28:08:00,plop,username@cccccccccc,,,,,,
1266,28:08:00,Did Terr really go pissing or did he fake task? 🤔,username@g ogBaBtKt,,,,,,
1267,28:10:00,Good girl. Did you wash ur hands?,username@Slv6ltlllu,,,,,,
1268,28:11:00,Hiiiiiiiiii,username@ tesuAttee,,,,,,
1269,28:12:00,I think it’s orange and light purple,username@yoyyyhaaS,,,,,,
1270,28:13:00,:chillwcat:,username@eo 45w54 h,,,,,,
1271,28:13:00,"it's CHAT. it's always chat that's the impostor, we are popping in and out of vent, stabbing anyone that gets close.",username@ggreRgraet,,,,,,
1272,28:13:00,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",username@hNtttggNoh,,,,,,
1273,28:14:00,Woah it's lee!,username@evlolaarte,,,,,,
1274,28:15:00,!chair,username@ivdiiic ca,,,,,,
1275,28:15:00,who else love terrorisers videos,username@lA nagWgWe,,,,,,
1276,28:15:00,no sadly,username@zudiu kuzp,,,,,,
1277,28:16:00,i feellike brodie is the other one though,username@nBeaBsssra,,,,,,
1278,28:16:00,Bro it’s 5:30 in uk mad,username@OlnheOhn&y,,,,,,
1279,28:16:00,Purple sus,username@GXGTGRGRTY,,,,,,
1280,28:17:00,ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER!,username@hNtttggNoh,,,,,,
1281,28:17:00,nope,username@h nzhhahha,,,,,,
1282,28:17:00,Has corona now,username@zz rSarSza,,,,,,
1283,28:19:00,:chillwcat:,username@eo 45w54 h,,,,,,
1284,28:19:00,:chillwcat:,username@eo 45w54 h,,,,,,
1285,28:20:00,:chillwcat:,username@eo 45w54 h,,,,,,
1286,28:20:00,:chillwcat:,username@eo 45w54 h,,,,,,
1287,28:20:00,:chillwcat:,username@eo 45w54 h,,,,,,
1288,28:21:00,:chillwcat:,username@eo 45w54 h,,,,,,
1289,28:21:00,Hi,username@ dduriK  i,,,,,,
1290,28:22:00,did you wash your hands brian???,username@CCCmnCnaoo,,,,,,
1291,28:23:00,no hes not,username@gzTKnznznx,,,,,,
1292,28:27:00,:goodvibes:,username@MoM8r1 MMh,,,,,,
1293,28:29:00,:chillwcat::yt::chillwcat:,username@eo 45w54 h,,,,,,
1294,28:29:00,:chillwcat:,username@eo 45w54 h,,,,,,
1295,28:30:00,sus,username@gzTKnznznx,,,,,,
1296,28:30:00,nah your the only one dead,username@lnlau urau,,,,,,
1297,28:32:00,sus,username@gzTKnznznx,,,,,,
1298,28:32:00,:chillwcat:,username@eo 45w54 h,,,,,,
1299,28:33:00,hello,username@btbarzzuea,,,,,,
1300,28:35:00,sud,username@gzTKnznznx,,,,,,
1301,28:37:00,Nogla got it again,username@oAk2oA222o,,,,,,
1302,28:37:00,sus,username@gzTKnznznx,,,,,,
1303,28:37:00,"ooh, that's a good idea",username@cccccccccc,,,,,,
1304,28:38:00,:stayhome::stayhome:,username@eo 45w54 h,,,,,,
1305,28:38:00,what kind of mouse do you have?,username@eHy ntatoa,,,,,,
1306,28:38:00,i swear this is always me. welcome to the dead team fun right?,username@nJrnaAAJrj,,,,,,
1307,28:38:00,helllllo,username@nnnxtxninx,,,,,,
1308,28:40:00,sus,username@gzTKnznznx,,,,,,
1309,28:40:00,it's pizza,username@kD SaSarii,,,,,,
1310,28:41:00,We love chairroriser!,username@SlAtlguueA,,,,,,
1311,28:42:00,sus,username@gzTKnznznx,,,,,,
1312,28:42:00,I bet it’s still nogla,username@ dduriK  i,,,,,,
1313,28:43:00,did you wash dem hands?,username@CCCmnCnaoo,,,,,,
1314,28:43:00,Yummy,username@tvieiiii,,,,,,
1315,28:45:00,yes,username@gzTKnznznx,,,,,,
1316,28:46:00,that's a lot of tasks,username@aenoh mnya,,,,,,
1317,28:47:00,piss hands,username@ ry dpi kn,,,,,,
1318,28:48:00,@salvatore hey dude,username@wOo o owol,,,,,,
1319,28:51:00,You can still contribute,username@spJeshoJes,,,,,,
1320,28:52:00,Yummy wee wee hands,username@tvieiiii,1,,,,,
1321,28:54:00,:chillwcat:,username@eo 45w54 h,,,,,,
1322,28:55:00,pissy hands,username@CCCmnCnaoo,,,,,,
1323,28:56:00,:chillwcat:,username@eo 45w54 h,,,,,,
1324,28:57:00,Nogla's the other one,username@oAk2oA222o,,,,,,
1325,28:57:00,:chillwcat:,username@eo 45w54 h,,,,,,
1326,28:58:00,Nogla is still in but i think they are sus of him,username@1g1hgec1gS,,,,,,
1327,28:58:00,ALL HAIL LORD CHAIRRORISER!,username@l mGoiGn W,,,,,,
1328,28:59:00,:chillwcat:,username@eo 45w54 h,,,,,,
1329,29:00:00,Bruh,username@Sii siShS,,,,,,
1330,29:02:00,It was vanoss,username@aiaxTyexRa,,,,,,
1331,29:02:00,rip Brian,username@uilii Gccc,,,,,,
1332,29:05:00,I just wanna dir,username@WE IDGIGIA,,,,,,
1333,29:06:00,"So you dont die next time, just find a terroriser spot lol",username@Slv6ltlllu,,,,,,
1334,29:07:00,:chillwcat:,username@MoM8r1 MMh,,,,,,
1335,29:07:00,my first 5 games i die first,username@peeGpnasam,,,,,,
1336,29:11:00,Terroriser are you swole?,username@Sii siShS,,,,,,
1337,29:11:00,i luv you cause you actually read your chat,username@GOswwGnyoz,,,,,,
1338,29:13:00,Its pink and. Nogla,username@McePPet at,,,,,,
1339,29:14:00,Die*,username@WE IDGIGIA,,,,,,
1340,29:14:00,ALL HAIL LORD CHAIRRORISER!,username@l mGoiGn W,,,,,,
1341,29:14:00,!chair,username@ivdiiic ca,,,,,,
1342,29:16:00,ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER!,username@hNtttggNoh,,,,,,
1343,29:17:00,theres a zero percent chance u have lower IQ then me,username@6eeee6ss66,,,,,,
1344,29:17:00,AHHHHHHHHHHH,username@Csn ooCson,,,,,,
1345,29:18:00,it's a pizza as imposter,username@kD SaSarii,,,,,,
1346,29:19:00,Poor terrorizer the only ghost,username@eMeemee iD,,,,,,
1347,29:20:00,I'm dead...inside,username@uammikniYa,,,,,,
1348,29:22:00,Has corona now,username@zz rSarSza,,,,,,
1349,29:23:00,Terroriser LOOK OUT YOUR CHAIR IS THE IMPOSTER,username@hiiiitcOhr,,,,,,
1350,29:24:00,#believeinvanoss,username@aXiaXXaaGG,,,,,,
1351,29:29:00,100% Nogla,username@MMrelyrirM,,,,,,
1352,29:30:00,Stinky baby no shower since 06,username@unyouommGu,1,,,,,1
1353,29:31:00,Corona,username@zz rSarSza,,,,,,
1354,29:31:00,XD,username@110rOzr1mm,,,,,,
1355,29:31:00,@hewo 54 would you be a kind fellow and stop spamming the chat? Thank you :),username@JJeDe uJek,,,,,,
1356,29:32:00,AHAHAHAHA LEE,username@evlolaarte,,,,,,
1357,29:32:00,Nogla got off 😞,username@bDDbbaabDD,,,,,,
1358,29:33:00,@Terroriser what kind of mouse do you have?,username@eHy ntatoa,,,,,,
1359,29:34:00,"Nogla didnt get a chance to vote bc he took up all the time feckin blabbering, lol",username@cccccccccc,1,,,,,
1360,29:34:00,still think brodie is second imposter,username@nBeaBsssra,,,,,,
1361,29:35:00,PINK AND NOGLA,username@McePPet at,,,,,,
1362,29:36:00,Who just came from Lazarbeam's stream?,username@rueorGGii,,,,,,
1363,29:38:00,how was your anger piss?,username@msadvdvaaa,1,,,,,
1364,29:42:00,Terroriser I can smell you from here and its nasty,username@otJJrrJrot,1,,,,,1
1365,29:43:00,who makes your thumbnails by the way,username@issM  eest,,,,,,
1366,29:46:00,:chillwdog::chillwcat:,username@eo 45w54 h,,,,,,
1367,29:46:00,!chair,username@fL m meiem,,,,,,
1368,29:46:00,Terroriser are you swole,username@Sii siShS,,,,,,
1369,29:47:00,ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER!,username@hNtttggNoh,,,,,,
1370,29:48:00,!nightbot,username@ivdiiic ca,,,,,,
1371,29:48:00,When u die and do a medscan it should say like 5lbs,username@lD nDlD'l,1,,,,,
1372,29:51:00,CHAIRRORISER!,username@GOswwGnyoz,,,,,,
1373,29:52:00,yeah...I know :D,username@eaenemraNL,,,,,,
1374,29:52:00,NOGLA AND BEES KEES,username@Lrncau iVr,,,,,,
1375,29:53:00,"had my first wins as imposter tonight, really happy, enjoy the game a lot, but prefer being crewmate",username@g ihigoeoe,,,,,,
1376,29:53:00,Hi,username@jso sJaaeM,,,,,,
1377,29:54:00,say 1 nerd,username@lJyM orna,1,,,,,
1378,29:54:00,How long do you plan on streaming,username@rSor uSrea,,,,,,
1379,29:56:00,greennn,username@eroororesj,,,,,,
1380,29:56:00,omg hi,username@sEqhqVtsrh,,,,,,
1381,29:58:00,It's been way too long since I've been able to watch a stream. Thank goodness I'm finally home!:_terroriserLove:,username@adaarhiaht,,,,,,
1382,29:58:00,HELLOOOOOOOOOOO I LOVE YOU,username@iinGOIGnGG,,,,,,
1383,30:00:00,ALL HAIL LORD CHAIRRORISER!,username@SlAtlguueA,,,,,,
1384,30:01:00,Brian are you swole bro,username@Sii siShS,,,,,,
1385,30:01:00,i think its blue,username@erbaebBrbo,,,,,,
1386,30:02:00,My man I've been a sub since the early days and still here! Much love from Portugal brother!,username@elvNee nen,,,,,,
1387,30:02:00,No it’s purple,username@iibobbizyy,,,,,,
1388,30:03:00,Play Minecraft,username@izi RyeriR,,,,,,
1389,30:03:00,WHY U GUYS SAY BAN ME A MINUTE AGO,username@ y y Nyyrg,,,,,,
1390,30:03:00,greenn,username@eroororesj,,,,,,
1391,30:06:00,#believeinvanoss,username@ndeenan ee,,,,,,
1392,30:07:00,people are dropping too quick,username@MMrelyrirM,,,,,,
1393,30:08:00,eg,username@th3 e 3a 3,,,,,,
1394,30:09:00,nogla si,username@  uMuiiuos,,,,,,
1395,30:11:00,Brian are you swole bro,username@Sii siShS,,,,,,
1396,30:13:00,we get it carrie we get it,username@cryrcMrcey,,,,,,
1397,30:13:00,Is it nogla,username@lbdeClniee,,,,,,
1398,30:13:00,Hi,username@xsetemlle,,,,,,
1399,30:13:00,The gaming Jacksepticeye,username@irK00as3Kn,,,,,,
1400,30:13:00,Chairroriser,username@ ADnoionnA,,,,,,
1401,30:14:00,this chat is confusing,username@nyrGootoGo,,,,,,
1402,30:15:00,I could join Nogla but I decided to join Tyler,username@frolroslfm,,,,,,
1403,30:16:00,Brian love ur videos,username@lA nagWgWe,,,,,,
1404,30:16:00,its nogla,username@tsnrcacrcn,,,,,,
1405,30:16:00,I’m drunk,username@GGaramasGs,,,,,,
1406,30:17:00,ALL HAIL LORD CHAIRRORISER!,username@l mGoiGn W,,,,,,
1407,30:17:00,hi,username@sEqhqVtsrh,,,,,,
1408,30:18:00,hi brian,username@dudcuDddød,,,,,,
1409,30:19:00,this is the first live of terroriser that I've caught and I must say I am having a great time,username@ MeF lJeFJ,,,,,,
1410,30:19:00,hi,username@ertshroree,,,,,,
1411,30:19:00,who makes your thumbnails by the way??,username@issM  eest,,,,,,
1412,30:20:00,#believeinvanoss,username@aXiaXXaaGG,,,,,,
1413,30:38:00,sweet,username@894mmaaoeo,,,,,,
1414,30:43:00,we exclusive now,username@894mmaaoeo,,,,,,
1415,30:47:00,Nice,username@iggsGesLaL,,,,,,
1416,30:51:00,:_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove:,username@MMrelyrirM,,,,,,
1417,30:53:00,nice,username@or loelntP,,,,,,
1418,31:00:00,:_terroriserLove::_terroriserLove::_terroriserLove:,username@軒葉葉軒軒葉昌軒葉昌,,,,,,
1419,31:01:00,:_terroriserLove::_terroriserLove:,username@haamncc ma,,,,,,
1420,31:06:00,I feel special lol,username@l eestlBss,,,,,,
1421,31:09:00,Oh?! Man... I came in at a good time! 😂,username@nasttrrie,,,,,,
1422,31:10:00,only for the cool kids,username@MMrelyrirM,,,,,,
1423,31:11:00,Terroriser and chill,username@eaenemraNL,,,,,,
1424,31:12:00,helli,username@KioddidKKi,,,,,,
1425,31:14:00,Hey everyone!,username@nasttrrie,,,,,,
1426,31:19:00,I suck at the,username@aehnfehnnd,,,,,,
1427,31:24:00,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@or loelntP,,,,,,
1428,31:26:00,:_terroriserLove:,username@ gl eacYhl,,,,,,
1429,31:34:00,only 10 more till terroriser has a thousand on that screen,username@894mmaaoeo,,,,,,
1430,31:39:00,I suck at this game so I’ve been watching your streams instead !!,username@aehnfehnnd,,,,,,
1431,31:40:00,:_terroriserCrown:,username@haamncc ma,,,,,,
1432,31:43:00,CALLED OT,username@MMrelyrirM,,,,,,
1433,31:45:00,GETTING THE 1000 TONIGHT FOR SURE,username@McePPet at,,,,,,
1434,31:48:00,I joined the discord yesterday so I'm officially part of the cool club now,username@l eestlBss,,,,,,
1435,31:48:00,Hi! How are you guys? :_terroriserLove: @Ariel Moyer and @Salvatore,username@nasttrrie,,,,,,
1436,31:50:00,since its members only atm can i take a second to ask how i get into the members discord lmfao help,username@eneeekeeKt,,,,,,
1437,31:50:00,wow lul,username@WanigWnpog,,,,,,
1438,32:06:00,COVER CODE!!!,username@McePPet at,,,,,,
1439,32:07:00,hey beautifuls,username@ueuuryegyy,,,,,,
1440,32:16:00,Hi everyone,username@ 0w0wt2lw0,,,,,,
1441,32:19:00,Hey! How are you? :_terroriserLove: @Jenell Betts,username@nasttrrie,,,,,,
1442,32:47:00,@Kitten Cookie go to discord -->user settings-->connections and connect your youtube to your discord,username@l eestlBss,,,,,,
1443,32:59:00,@Brittany Bowers doing good just chilling packing for Colorado ❤. How are you? Enjoying the new job still?,username@MMrelyrirM,,,,,,
1444,33:24:00,I hope everyone has a great night!:_terroriserLove: Got to go Brian have a great stream!:_terroriserLove::_terroriserLove::_terroriserLove:,username@haamncc ma,,,,,,
1445,33:30:00,hey @Brittany Bowers i'm good how about yourself?,username@l eestlBss,,,,,,
1446,33:46:00,i did that >.< eff,username@eneeekeeKt,,,,,,
1447,33:49:00,How long were you streaming last night Brian? I’m pretty sure I fell asleep watching it or something. 😂,username@nasttrrie,,,,,,
1448,33:54:00,omg,username@nFarlaoens,,,,,,
1449,34:06:00,hey Terroriser how are you,username@NNRXi ERXi,,,,,,
1450,34:08:00,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
1451,34:08:00,Always the first to die,username@aiaxTyexRa,1,,,,,
1452,34:09:00,especially considering an incident between him and another previous friend,username@894mmaaoeo,,,,,,
1453,34:16:00,all ways first to foe brian,username@or loelntP,,,,,,
1454,34:23:00,his stream last night was like 7 hours,username@l eestlBss,,,,,,
1455,34:25:00,Hope everyone is well! I'm so happy I've finally gotten to be home for once to watch a stream!:_terroriserLove:,username@adaarhiaht,,,,,,
1456,34:26:00,I think I went to bed as soon as I donated since I just came home from my high school’s Homecoming football game. 😂,username@nasttrrie,,,,,,
1457,34:26:00,ill mention nothing about it so go look urself,username@894mmaaoeo,,,,,,
1458,34:33:00,Rip Brian,username@lmriGilGaa,,,,,,
1459,34:45:00,:_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP:,username@l eestlBss,,,,,,
1460,34:51:00,this is quality content,username@ueuuryegyy,,,,,,
1461,34:51:00,HMMM NOGLA PAY BACK???,username@McePPet at,,,,,,
1462,34:57:00,i love fellow aussies,username@ueuuryegyy,,,,,,
1463,35:08:00,:_terroriserLove::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP:,username@894mmaaoeo,,,,,,
1464,35:10:00,Any othe aussies here?!,username@aiaxTyexRa,,,,,,
1465,35:28:00,yea,username@ueuuryegyy,,,,,,
1466,35:31:00,LMAO,username@McePPet at,,,,,,
1467,35:32:00,is that his room thats doing the echoing?,username@894mmaaoeo,,,,,,
1468,35:46:00,or is it soundboard stuff,username@894mmaaoeo,,,,,,
1469,35:47:00,?,username@894mmaaoeo,,,,,,
1470,35:51:00,damn he died first again!?,username@MMrelyrirM,,,,,,
1471,35:58:00,:_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove:,username@MMrelyrirM,,,,,,
1472,36:00:00,His room has no echo,username@evlolaarte,,,,,,
1473,36:02:00,sound board,username@kD SaSarii,,,,,,
1474,36:04:00,Probably nogla's speakers on,username@evlolaarte,,,,,,
1475,36:05:00,soundboard monkeyman,username@ueuuryegyy,,,,,,
1476,36:15:00,They love killing you 😂,username@aiaxTyexRa,,,,,,
1477,36:15:00,"@Jenell Betts Holy crap! Also, I’m alright! Today was supposed to be my high school’s Movie Night Homecoming (since you know... COVID), but it ended up getting postponed.",username@nasttrrie,,,,,,
1478,36:15:00,ah,username@894mmaaoeo,,,,,,
1479,36:19:00,finally renewed my membership,username@SiSdiuiiik,,,,,,
1480,36:28:00,well i wasnt sure since he did go pretty loud there for a moment,username@894mmaaoeo,,,,,,
1481,36:31:00,👀👀👀👀,username@aiaxTyexRa,,,,,,
1482,36:36:00,yes we are murders,username@or loelntP,,,,,,
1483,36:39:00,YOU CALLED IT! NOGLA AGAIN!!,username@McePPet at,,,,,,
1484,36:55:00,can we get a shirt saying that? haha,username@eylAKAl ey,,,,,,
1485,37:08:00,YES^,username@l odelov e,,,,,,
