,time_text,message,author,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
1994,1:59:47,I love the code's censor 😆,username@lirCpCayto,,,,,,
1995,1:59:50,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@isikskoii3,,,,,,
1996,1:59:52,nogla's pissed,username@a2v998eFma,,,,,,
1997,2:00:01,that was a GREAT round hahaha,username@y2ny2FyOO2,,,,,,
1998,2:00:19,nah fever lol,username@M nrlad ai,,,,,,
1999,2:00:57,Members aren't complete chumps,username@rBNnrNnttN,,,,,,
2000,2:01:02,What member do you ahve to be to play with you?,username@opSCprpaCb,,,,,,
2001,2:01:13,Noah's dead,username@a2v998eFma,,,,,,
2002,2:01:14,jeeez,username@M nrlad ai,,,,,,
2003,2:01:27,oh lol,username@e mMisleoa,,,,,,
2004,2:02:18,Nogla isn't voting anyone instantly? That's sus,username@lirCpCayto,,,,,,
2005,2:02:28,Someone did the killing but no one's admitting to it,username@a2v998eFma,,,,,,
2006,2:02:47,Voting has ended,username@a2v998eFma,,,,,,
2007,2:02:53,Geez 3 people,username@lirCpCayto,,,,,,
2008,2:02:59,STEP BRO hahahahahahaha,username@y2ny2FyOO2,,,,,,
2009,2:03:27,wtf are these people,username@lirCpCayto,,,,,,
2010,2:03:32,😆,username@lirCpCayto,,,,,,
2011,2:03:38,😆,username@opSCprpaCb,,,,,,
2012,2:03:45,😂😂,username@rsdsaa'ese,,,,,,
2013,2:03:53,Nogla is a goon lol,username@rBNnrNnttN,,,,,,
2014,2:04:07,:_terroriserLeo::_terroriserLeo:,username@xNxxyNyyNN,,,,,,
2015,2:04:15,I feel like Nogla's either imposter or trolling,username@e mMisleoa,,,,,,
2016,2:04:15,Nogla only wants to get rid of brian lol,username@a2v998eFma,,,,,,
2017,2:04:30,I feel the same way Rosie,username@opSCprpaCb,,,,,,
2018,2:04:34,That's why we get rid of Nogla,username@lirCpCayto,,,,,,
2019,2:04:38,Nogla is always gunning for Brian lol,username@rBNnrNnttN,,,,,,
2020,2:04:39,1020 members!!:_terroriserGGG::_terroriserGGG:thanks guys!!:_terroriserLove:,username@y2ny2FyOO2,,,,,,
2021,2:05:01,1020 👍🏾,username@rsdsaa'ese,,,,,,
2022,2:05:53,LESSS GOO,username@MxrEeroxMM,,,,,,
2023,2:05:55,😆,username@opSCprpaCb,,,,,,
2024,2:06:00,Brian sounds happy 🙂,username@lirCpCayto,,,,,,
2025,2:06:05,You tell em,username@e mMisleoa,,,,,,
2026,2:06:29,WERS THE EMILY,username@y2ny2FyOO2,,,,,,
2027,2:06:39,hello,username@HBh55aI5Ia,,,,,,
2028,2:06:53,Howdy,username@e mMisleoa,,,,,,
2029,2:06:55,Nerves of steel Brian lol,username@opSCprpaCb,,,,,,
2030,2:07:51,wut,username@e mMisleoa,,,,,,
2031,2:08:26,Brian didn't do anything but his tasks so it's not him,username@a2v998eFma,,,,,,
2032,2:09:54,"That's usually an impostor move when they go ""You're standing on a body""",username@e mMisleoa,,,,,,
2033,2:10:07,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
2034,2:10:14,Green for sure,username@lirCpCayto,,,,,,
2035,2:10:22,or not idk,username@lirCpCayto,,,,,,
2036,2:10:38,Nogla's dead who killed him,username@a2v998eFma,,,,,,
2037,2:11:31,I think Brodie's safe,username@e mMisleoa,,,,,,
2038,2:11:58,You're a spoon oof,username@rBNnrNnttN,,,,,,
2039,2:12:06,so it was boomer #busted,username@a2v998eFma,,,,,,
2040,2:12:35,😆,username@e mMisleoa,,,,,,
2041,2:12:37,"""ya salty""",username@xNxxyNyyNN,,,,,,
2042,2:12:47,😂,username@rsdsaa'ese,,,,,,
2043,2:13:14,well atleast good content to videoclip,username@odnnedaeoa,,,,,,
2044,2:13:16,I wanna play with these guys so bad hahaha what a great fuckin time,username@y2ny2FyOO2,,,,,,
2045,2:13:27,me too,username@odnnedaeoa,,,,,,
2046,2:14:07,Me freaking too,username@opSCprpaCb,,,,,,
2047,2:14:16,Poor Noah 😆,username@e mMisleoa,,,,,,
2048,2:14:23,"Among Us is fun to play with anyone, as long as you know them at least a bit",username@lirCpCayto,,,,,,
2049,2:14:47,What happened? What'd I miss?,username@a2v998eFma,,,,,,
2050,2:15:15,Noah's dead again? wow,username@a2v998eFma,,,,,,
2051,2:15:20,Noah died,username@lirCpCayto,,,,,,
2052,2:15:52,"Gotta wash those dishes, including satellite",username@lirCpCayto,,,,,,
2053,2:16:28,I think i like it better when Brian is the imposter,username@opSCprpaCb,,,,,,
2054,2:17:02,😆,username@e mMisleoa,,,,,,
2055,2:17:02,its boomee,username@isikskoii3,,,,,,
2056,2:17:22,Oh he's gone lol,username@e mMisleoa,,,,,,
2057,2:17:46,pffft,username@e mMisleoa,,,,,,
2058,2:18:48,fail,username@e mMisleoa,,,,,,
2059,2:19:19,MVP move,username@lirCpCayto,,,,,,
2060,2:19:53,BOOMER,username@opSCprpaCb,,,,,,
2061,2:20:21,Boomer goodbye,username@a2v998eFma,,,,,,
2062,2:20:36,Watch Boomer be innocent,username@lirCpCayto,,,,,,
2063,2:20:53,😆,username@lirCpCayto,,,,,,
2064,2:20:58,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@opSCprpaCb,,,,,,
2065,2:21:05,THERE YE GO,username@rBNnrNnttN,,,,,,
2066,2:21:11,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@y2ny2FyOO2,,,,,,
2067,2:21:27,yes please lol,username@e mMisleoa,,,,,,
2068,2:21:29,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@rsdsaa'ese,,,,,,
2069,2:21:31,Lmao poor Noah,username@l eestlBss,,,,,,
2070,2:21:38,Noah playing Spectator mode on these games at this point,username@lirCpCayto,,,,,,
2071,2:21:39,#saveNoah,username@opSCprpaCb,,,,,,
2072,2:21:44,Poor Noah😂,username@rsdsaa'ese,,,,,,
2073,2:21:53,#saveNoah,username@e mMisleoa,,,,,,
2074,2:22:08,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
2075,2:22:20,:_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@l eestlBss,,,,,,
2076,2:22:28,Oh no,username@y2ny2FyOO2,,,,,,
2077,2:22:31,ho,username@noanonnrnh,,,,,,
2078,2:22:32,Bro,username@eibHHgghte,,,,,,
2079,2:22:34,hii,username@cu2acccu2a,,,,,,
2080,2:22:34,yay,username@en i nbFeb,,,,,,
2081,2:22:35,GANG,username@oolflooffO,,,,,,
2082,2:22:35,hi,username@ldDlKvdDno,,,,,,
2083,2:22:35,Ez,username@arlmGmGwws,,,,,,
2084,2:22:35,YYET,username@sovaasnlkv,,,,,,
2085,2:22:35,Hello,username@KdaKKodaad,,,,,,
2086,2:22:36,AHHHHHHH,username@rrukSarr桜a,,,,,,
2087,2:22:36,Hello,username@eliWFFdWol,,,,,,
2088,2:22:36,hi,username@noanonnrnh,,,,,,
2089,2:22:36,chicken tenders,username@trridrddrt,,,,,,
2090,2:22:36,yay,username@eeaeuetaee,,,,,,
2091,2:22:37,hello,username@znzlnlzkuo,,,,,,
2092,2:22:37,lets go,username@aodnaLngo ,,,,,,
2093,2:22:37,Yay,username@KriiEKhhKr,,,,,,
2094,2:22:37,the goat for reals,username@chPcPDyPDy,,,,,,
2095,2:22:37,gg,username@onteewnrne,,,,,,
2096,2:22:37,Yayyy,username@ood04oclo4,,,,,,
2097,2:22:37,hi,username@シンシンンシシXンサ,,,,,,
2098,2:22:37,lets go,username@aodnaLngo ,,,,,,
2099,2:22:38,#saveNoah,username@olarnacCsJ,,,,,,
2100,2:22:38,HELLO!,username@Hn2 HHHH2_,,,,,,
2101,2:22:38,Oh shit,username@rsdsaa'ese,,,,,,
2102,2:22:38,omg yes hello brian,username@rdelridori,,,,,,
2103,2:22:38,WE LIT,username@oSe  deoCe,,,,,,
2104,2:22:38,Lol,username@T4 iT1eevv,,,,,,
2105,2:22:39,Sup,username@hcm eSmenc,,,,,,
2106,2:22:39,Hell uea,username@Kraoaero r,,,,,,
2107,2:22:39,yay,username@alaalkS aJ,,,,,,
2108,2:22:39,We’re freeee,username@ttrzrCrarn,,,,,,
2109,2:22:39,ki,username@erdrzcerlz,,,,,,
2110,2:22:39,hi,username@saiirrrCti,,,,,,
2111,2:22:39,hi,username@noanonnrnh,,,,,,
2112,2:22:40,hi,username@sssaJsneJn,,,,,,
2113,2:22:40,yikes,username@ee sr eoom,,,,,,
2114,2:22:41,hey Brian!,username@nroaarcoca,,,,,,
2115,2:22:41,app,username@ybyPlyy sP,,,,,,
2116,2:22:41,nice,username@knoekikkek,,,,,,
2117,2:22:41,Oh lord,username@rBNnrNnttN,,,,,,
2118,2:22:41,release the plebs,username@l eestlBss,,,,,,
2119,2:22:41,heyyyyyy,username@ihhihnA5rn,,,,,,
2120,2:22:42,h,username@ihhihnA5rn,,,,,,
2121,2:22:42,yo,username@ selaBlere,,,,,,
2122,2:22:42,yes!! finally,username@ c  cNcNNi,,,,,,
2123,2:22:43,h,username@ihhihnA5rn,,,,,,
2124,2:22:43,h,username@ihhihnA5rn,,,,,,
2125,2:22:43,h,username@ihhihnA5rn,,,,,,
2126,2:22:43,ya yayy,username@ear rrkSkk,,,,,,
2127,2:22:43,Yey,username@oreet iidr,,,,,,
2128,2:22:44,Aye wasssssssssup I love your vids,username@c tcreraCc,,,,,,
2129,2:22:44,I can talk,username@hcecakhkkh,,,,,,
2130,2:22:44,goodbye meber chat,username@noanonnrnh,,,,,,
2131,2:22:44,We can speak,username@tStgSgSSgg,,,,,,
2132,2:22:45,H,username@aaaoaeoiao,,,,,,
2133,2:22:45,onlyfans?,username@vwawtvhaaN,,,,,,
2134,2:22:46,Let it start,username@veyvbsmysi,,,,,,
2135,2:22:46,yeeaaa boooiii,username@maeeGedSna,,,,,,
2136,2:22:46,Yooooooooooooo,username@tBn na!KKa,,,,,,
2137,2:22:46,GG Brian.,username@Gdea vzDiG,,,,,,
2138,2:22:47,hello everyone!!,username@ Aiyyt ytA,,,,,,
2139,2:22:48,GGGG,username@yRoigiR Rn,,,,,,
2140,2:22:48,It’s fresh,username@eliWFFdWol,,,,,,
2141,2:22:48,hello other viewers,username@lirCpCayto,,,,,,
2142,2:22:48,gg,username@ LahacL Ma,,,,,,
2143,2:22:48,yay,username@ppp 7777 p,,,,,,
2144,2:22:48,Hell yeah!,username@  n o  Ni ,,,,,,
2145,2:22:49,Yee,username@raoaoCoaCo,,,,,,
2146,2:22:49,hallo,username@giayygtgyt,,,,,,
2147,2:22:50,LIVE CHAST ON TOPP,username@noanonnrnh,,,,,,
2148,2:22:50,Hi,username@aaaoaeoiao,,,,,,
2149,2:22:50,Allow us to introduce ourselves,username@aheaAaheoo,,,,,,
2150,2:22:50,mayhem is going to ensue with no members only,username@LLeexLxxee,,,,,,
2151,2:22:50,Yayyyyyyyyyyy,username@RRsiieavii,,,,,,
2152,2:22:51,we back yesss,username@nee ee ede,,,,,,
2153,2:22:51,Can we get $100 gifted for Noah,username@dwcahdM No,,,,,,
2154,2:22:52,hepy,username@ihhihnA5rn,,,,,,
2155,2:22:52,yeet yeet its nogla,username@h ggtmoidg,,,,,,
2156,2:22:52,it'll be ruined in a few mins,username@lalllatkkc,,,,,,
2157,2:22:52,Welcome everone,username@a2v998eFma,,,,,,
2158,2:22:53,the poor kids can talk now,username@vsllelhtdt,,,,,,
2159,2:22:53,flood gates have been opened,username@kD SaSarii,,,,,,
2160,2:22:54,woot woot,username@llrrrreerr,,,,,,
2161,2:22:54,Its wildcat lol,username@raiekikrrr,,,,,,
2162,2:22:54,Hi,username@ tninaR oR,,,,,,
2163,2:22:54,Y e s,username@rrukSarr桜a,,,,,,
2164,2:22:55,OVE YOU,username@ononoeoooo,,,,,,
2165,2:22:55,h,username@Kraoaero r,,,,,,
2166,2:22:55,"""Oh my god how tf this is bs"" nogla",username@FmGneanryG,,,,,,
2167,2:22:56,LETSS GOOOOO,username@syhooMscMh,,,,,,
2168,2:22:56,"nogla ita nogla, jk",username@znzlnlzkuo,,,,,,
2169,2:22:57,what is the numbers next to bri head,username@iimi  hamm,,,,,,
2170,2:22:57,alot of these,username@SnSninnSih,,,,,,
2171,2:22:58,meow,username@eectcentni,,,,,,
2172,2:22:58,holy shittt turn it back onnn,username@Ss8kskFkas,,,,,,
2173,2:22:58,I wanted to talk,username@erdrzcerlz,,,,,,
2174,2:22:59,i think brian fucked up,username@aodnaLngo ,,,,,,
2175,2:23:00,hiiiiiiiii,username@htuLuecchc,,,,,,
2176,2:23:00,Hey,username@c clsoda0d,,,,,,
2177,2:23:00,Howdy Brian,username@aSaaarr Su,,,,,,
2178,2:23:01,This has been a fun watch so far.,username@CsseeeDi a,,,,,,
2179,2:23:01,pee pee poo poo caca,username@LLLka kaaL,,,,,,
2180,2:23:02,New member let’s go,username@uJsL nonna,,,,,,
2181,2:23:02,FREEEEEDOOOOMMMM,username@auast MaaK,,,,,,
2182,2:23:03,heck yea bois free gang,username@maeeGedSna,,,,,,
2183,2:23:03,Hello Brian,username@hoe chsoco,,,,,,
2184,2:23:03,lets go i can afford to chat,username@xexFeA_pA1,,,,,,
2185,2:23:03,THe geyser just burst,username@rBNnrNnttN,,,,,,
2186,2:23:04,hello,username@rlknoes  e,,,,,,
2187,2:23:04,hi t,username@ie aea nCo,,,,,,
2188,2:23:06,...,username@KdaKKodaad,,,,,,
2189,2:23:06,hi,username@eebbebfifs,,,,,,
2190,2:23:07,Chicken tendies,username@oeoeosrioe,,,,,,
2191,2:23:07,love this stream,username@dyyyyyddei,,,,,,
2192,2:23:07,FREEDOM,username@aiSiadSySi,,,,,,
2193,2:23:08,FREEDOM,username@GG30iriwo3,,,,,,
2194,2:23:08,Lol poor Noah,username@M6tsseMeee,,,,,,
2195,2:23:09,scaryspice be sus,username@hgoeeghggi,,,,,,
2196,2:23:10,rip mods lol,username@l eestlBss,,,,,,
2197,2:23:11,HIII \,username@Geiffsxefs,,,,,,
2198,2:23:12,"man brian, stop streaming at like 6 am, i need to watch your streams bro!",username@bel eebttb,,,,,,
2199,2:23:14,I feel like you need to have someone join that hasnt played to throw a wrench in the game,username@opSCprpaCb,,,,,,
2200,2:23:14,What’s the number on his face cam for?,username@fccecleexc,,,,,,
2201,2:23:14,and then it explodes.,username@aa onsoais,,,,,,
2202,2:23:15,Hello brain.,username@6Ye3oe7Yh7,,,,,,
2203,2:23:15,Hi,username@aCe.uuuatC,,,,,,
2204,2:23:17,hi,username@_rccdc o_c,,,,,,
2205,2:23:17,i feel like nogla third imposter,username@he-aeaa-II,,,,,,
2206,2:23:18,damn i wanted bryan to be imposter,username@avv BvvakB,,,,,,
2207,2:23:19,Here comes the... storm,username@uAusaya sl,,,,,,
2208,2:23:21,Yooo,username@aBleaecrai,,,,,,
2209,2:23:22,Welcome everyone. I misspelled earlier,username@a2v998eFma,,,,,,
2210,2:23:24,Lol,username@lnl nknkal,,,,,,
2211,2:23:25,what does 1021 mean,username@eleveaovev,,,,,,
2212,2:23:25,Heyy,username@tagyvunvad,,,,,,
2213,2:23:27,Hey Brian play phamasphobia,username@ BtlheeaSe,,,,,,
2214,2:23:27,Bro the sound of lazar makes me wanna die,username@MM  MrMeee,,,,,,
2215,2:23:29,I’m at work and I wish I could watch the full stream,username@rreMegreri,,,,,,
2216,2:23:30,Sup,username@SPACHEOECE,,,,,,
2217,2:23:31,a,username@tyoyyfCtSC,,,,,,
2218,2:23:39,1021 members,username@isikskoii3,,,,,,
2219,2:23:40,I drew something for you last night and @ed you on it on Twitter,username@tskITitiaa,,,,,,
2220,2:23:41,GG,username@aRvane n u,,,,,,
2221,2:23:42,hello!,username@  e ragDee,,,,,,
2222,2:23:42,Welp,username@rsdsaa'ese,,,,,,
2223,2:23:42,This has been such a wild session lol,username@dilggPgmdd,,,,,,
2224,2:23:43,it's nogla!,username@nroaarcoca,,,,,,
2225,2:23:45,It’s not Nogla bro,username@alaLlD irl,,,,,,
2226,2:23:45,good job Brian,username@M6tsseMeee,,,,,,
2227,2:23:46,mario,username@EDDPPPPDNI,,,,,,
2228,2:23:47,danmmmmmm,username@ tek2nacdc,,,,,,
2229,2:23:48,@Kyree Lovelace number of members,username@lirCpCayto,,,,,,
2230,2:23:52,It not nogla,username@cnesaL sco,,,,,,
2231,2:23:54,hihihihihihii,username@lyyMla llE,,,,,,
2232,2:23:54,Nogla,username@eliWFFdWol,,,,,,
2233,2:23:56,that was quick,username@lÓwPPoÒPoÒ,,,,,,
2234,2:23:56,bad idea brian,username@Kt tO*ooet,,,,,,
2235,2:23:58,From Russia with love. You the best.,username@ EEHLEWOOO,,,,,,
2236,2:23:59,It's the red guy 😂,username@onaJ eaanv,,,,,,
2237,2:24:00,25k people holy cow,username@l eestlBss,,,,,,
2238,2:24:01,pink?,username@iReieoenkd,,,,,,
2239,2:24:02,hey brian,username@u aba bbaG,,,,,,
2240,2:24:02,hey you didn't turn on slow chat,username@erdrzcerlz,,,,,,
2241,2:24:05,a,username@  einriMie,,,,,,
2242,2:24:06,Hi Brian,username@ama6ata66e,,,,,,
2243,2:24:08,Yooo,username@BaaBxxrixa,,,,,,
2244,2:24:08,rip mod relaxation,username@Wlfdoaw fW,,,,,,
2245,2:24:09,it’s noah,username@ioisosoiss,,,,,,
2246,2:24:10,nice,username@JKJaGGJTea,,,,,,
2247,2:24:11,deep,username@BPobabooaa,,,,,,
2248,2:24:11,hi,username@got  anaie,,,,,,
2249,2:24:13,it's not nogla,username@ selaBlere,,,,,,
2250,2:24:16,yellow kinda sus,username@maeeGedSna,,,,,,
2251,2:24:16,hi guys,username@eBaay aB a,,,,,,
2252,2:24:17,10,username@KriiEKhhKr,,,,,,
2253,2:24:19,vooooo,username@eh r vw hD,,,,,,
2254,2:24:21,yes,username@aJanTnGiGa,,,,,,
2255,2:24:22,"heyyyy briannnn, i love uuuu😊 i believe you are the most underrated person in the friend group",username@znzlnlzkuo,,,,,,
2256,2:24:27,lol nogla,username@AHxHMM29Mx,,,,,,
2257,2:24:30,:_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP:,username@opSCprpaCb,,,,,,
2258,2:24:31,I play among us too,username@BTSaTNaST*,,,,,,
2259,2:24:32,xbox or ps4,username@aIsasesecI,,,,,,
2260,2:24:32,hi,username@ewa w  aao,,,,,,
2261,2:24:32,noah 100% possibly,username@lmkmiol5ml,,,,,,
2262,2:24:32,LOLL FUCK BRODIE,username@LaleheLlhL,,,,,,
2263,2:24:33,Remember don’t ruin the game!,username@uesWeyWsWl,,,,,,
2264,2:24:35,its nogla,username@maa eOhese,,,,,,
2265,2:24:36,man i need to nogla and Terroriser to Pax west one year and have them judge an Among Us showdown,username@RlkTGeGlee,,,,,,
2266,2:24:37,it's nogla,username@ddaaasdsd ,,,,,,
2267,2:24:38,i think its lazar,username@hSho hin a,,,,,,
2268,2:24:40,how did we lose 1k viewers with turning members only off hahaha,username@y2ny2FyOO2,,,,,,
2269,2:24:42,This is why they do member only chat... why would you comment to say hi...,username@ielrbte ri,,,,,,
2270,2:24:43,:yt:,username@avv BvvakB,,,,,,
2271,2:24:47,DONT STREAM SNIPE,username@isikskoii3,,,,,,
2272,2:24:47,YES SAFE,username@JBMN EEEEB,,,,,,
2273,2:24:49,Don’t steal cheat man. It’s Nogla for content only,username@rarroaDarr,,,,,,
2274,2:24:50,Don’t ruin the game!!!,username@uesWeyWsWl,,,,,,
2275,2:24:54,Noah getting killed off early again 🌝,username@lirCpCayto,,,,,,
2276,2:24:56,Ayeeee i love the irish,username@aniinfLkaK,,,,,,
2277,2:24:57,Love the stream,username@NDtoAeIDAL,,,,,,
2278,2:24:58,good day,username@nnii ennBs,,,,,,
2279,2:25:01,RIP Noah,username@opSCprpaCb,,,,,,
2280,2:25:02,Lol,username@tagyvunvad,,,,,,
2281,2:25:04,tell them that you have medbay,username@erdrzcerlz,,,,,,
2282,2:25:06,Please go back to members only!,username@uesWeyWsWl,,,,,,
2283,2:25:13,It's PINK,username@JKJaGGJTea,,,,,,
2284,2:25:14,he say ahahahahahahah,username@lyyMla llE,,,,,,
2285,2:25:19,We’re wiledcat,username@Wgg v nda ,,,,,,
2286,2:25:21,nogla was a little to silent,username@nneeeoe30p,,,,,,
2287,2:25:21,.,username@aa onsoais,,,,,,
2288,2:25:23,no,username@eeaeuetaee,,,,,,
2289,2:25:24,oh i can talk,username@dhatKaiidt,,,,,,
2290,2:25:26,i love ur vids terroriser,username@eBaay aB a,,,,,,
2291,2:25:28,IM MEMER MAN,username@zpalspeeps,,,,,,
2292,2:25:31,more mario when your finished with this?,username@meyrtroyoo,,,,,,
2293,2:25:37,"@Gabriel Petri relax, just watch the content",username@RlkTGeGlee,,,,,,
2294,2:25:37,oh no bad idea,username@Kt tO*ooet,,,,,,
2295,2:25:41,Lmao to the people that thought I was serious,username@aaarCyyaoC,,,,,,
2296,2:25:42,Why the fuck are yall stream hopping for lol.,username@snSySsyVsT,,,,,,
2297,2:25:53,People! STOP FUCKING RUINING THE FUCKING GAME FOR EVERYONE,username@e a sceioi,,,,,,
2298,2:25:56,Crush the leaves,username@ tninaR oR,,,,,,
2299,2:25:58,is this right now,username@gglnae Foo,,,,,,
2300,2:26:04,Nogla,username@M6tsseMeee,,,,,,
2301,2:26:09,not nogla,username@hSho hin a,,,,,,
2302,2:26:10,what server,username@ssee esxde,,,,,,
2303,2:26:17,did he rage quit on Mario yesterday?,username@LJJJoosJGn,,,,,,
2304,2:26:21,idk man blue kinda sussss,username@znzlnlzkuo,,,,,,
2305,2:26:23,Tell nogla to do to bed,username@ngooslS le,,,,,,
2306,2:26:27,yay Noah isnt dead 😆,username@l eestlBss,,,,,,
2307,2:26:37,I love youu,username@tagyvunvad,,,,,,
2308,2:26:44,That would be funny though,username@aaarCyyaoC,,,,,,
2309,2:26:44,#SaveNoah,username@opSCprpaCb,,,,,,
2310,2:26:47,stop saying who it is,username@ 2y yoeeDe,,,,,,
2311,2:26:47,definitely mau,username@nneeeoe30p,,,,,,
2312,2:26:47,hello,username@GsTdssol T,,,,,,
2313,2:26:51,Omg i forgot this wa slive AHAHAHA,username@』『な『』ふ『』い』,,,,,,
2314,2:26:51,Noah lives a round! Amazing!,username@Wlfdoaw fW,,,,,,
2315,2:27:04,"poor Noah, he just keeps on suffering thru out this whole stream 😞",username@RlkTGeGlee,,,,,,
2316,2:27:08,i love your content briaaamn,username@oasol oPoa,,,,,,
2317,2:27:18,Noah's alive it might be him 🤔 👁👃👁,username@dhatKaiidt,,,,,,
2318,2:27:19,Skip,username@ tninaR oR,,,,,,
2319,2:27:20,Fuckin mau,username@wdeararsaw,,,,,,
2320,2:27:29,Now Noah can die lol he lasted the first round,username@uesWeyWsWl,,,,,,
2321,2:27:36,i loveeeeeeeeeeeeeeeeeee ur vids terroriser,username@eBaay aB a,,,,,,
2322,2:27:38,Don't spoil the imposter you chumps,username@rBNnrNnttN,,,,,,
2323,2:27:41,Stop ruining the game,username@e a sceioi,,,,,,
